Date,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Move Minutes count,Cycling duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Volleyball duration (ms),High intensity interval training duration (ms)
2019-02-04,1759.4415688332676,2745.9686160087585,,,,,0.6920927933798369,1.3248071670532227,0.2796350121498108,4142,,,,49,,83159419,3240581,,,
2019-02-05,1934.2217365925462,5248.001224637032,15.3898865,73.8765702,15.3917348,73.8785205,0.7171403002271645,1.9614930152893066,0.29043373465538025,7697,,,,86,,79610439,6727307,,,
2019-02-06,1985.7137092273024,5821.075335621834,,,,,0.6746988333418891,1.5853899717330933,0.24703459441661835,8551,,,,101,,78210840,7754530,,,
2019-02-07,2013.2049259073626,5592.183846116066,,,,,0.7268337191670482,1.607361912727356,0.25774437189102173,9256,,,,108,,78097268,8302732,,,
2019-02-08,1966.651030450529,5679.940696716309,,,,,0.635364025414079,1.516739845275879,0.268670916557312,8310,,,,100,,78995723,7374247,,,
2019-02-09,1596.999946089094,,,,,,,,,81,,,,,,79848672,,,,
2019-02-10,1576.4813362536663,,,,,,,,,,,,,,,86400000,,,,
2019-02-11,2226.286841755694,11574.17512011528,,,,,0.856444995842856,1.5344877243041992,0.2519071102142334,16782,,,,204,,73011760,12900698,,,
2019-02-12,1899.5020760748885,5485.988344788551,,,,,0.772696286891917,1.4657478332519531,0.2795804440975189,8578,,,,102,,79926114,6380805,,,
2019-02-13,1914.1874310169494,4763.0606298446655,,,,,0.7805333076081638,1.6225684881210327,0.3274094760417938,7484,,,,77,,78803613,6327639,,,
2019-02-14,2090.796032344456,6574.0785620212555,,,,,0.6623310509161503,1.4885488748550415,0.2748478353023529,10078,,,,120,,75970264,9850840,,,
2019-02-15,1872.634518652225,5643.488420248032,,,,,0.8059589051463741,1.3822072744369507,0.26289793848991394,8819,,,,103,,78066268,7337976,,,
2019-02-16,1956.1550119533904,3873.1535501480103,,,,,0.622899035121154,1.491363286972046,0.2626190781593323,6277,,,,76,,78383038,7164858,,,
2019-02-17,1846.6439461879343,3266.200085759163,15.3897535,73.8761429,15.3897535,73.8761429,0.7101830155080902,1.4149584770202637,0.26289793848991394,5445,,,,63,,81191473,4980200,,,
2019-02-18,1793.6070319172643,3362.5884432792664,,,,,0.6984885638018994,1.9287891387939453,0.2718888819217682,5061,,,,56,,82417417,3922156,,,
2019-02-19,1959.4688995363194,5172.960044384003,,,,,0.5438732821678991,1.6949208974838257,0.250948041677475,8332,,,,98,,58252680,7230968,,,
2019-02-20,1777.87324117184,2417.356722831726,,,,,1.0166953810951875,1.5346958637237549,0.2748478353023529,3838,,,,43,,59758118,3649047,,,
2019-02-21,1962.7165994381937,5507.933913469315,,,,,0.6653395609592753,1.5711385011672974,0.26786577701568604,9183,,,,114,,67100464,7295757,,,
2019-02-22,2140.44774707279,6431.35446190834,,,,,0.6286947176683524,1.7594454288482666,0.24638396501541138,11925,,,,120,,74472416,10841350,,,
2019-02-23,2004.7712328061675,5000.561045527458,,,,,0.7657176345084972,1.5033453702926636,0.2681587338447571,7839,,,,88,,78145049,8134713,,,
2019-02-24,2480.980871924712,8451.343200922012,,,,,0.6397616344772893,1.864195466041565,0.24941112101078033,14366,,,,176,,58750527,17634716,,,
2019-02-25,1994.834740853746,5010.88390994072,,,,,0.6702692819111011,1.4379138946533203,0.27118462324142456,8249,,,,101,,77945501,7936488,,,
2019-02-26,655.0473884358231,2730.0949665308,,,,,0.7485288574695811,1.4642741680145264,0.27339571714401245,3986,,,,44,,25955602,2554726,,,
2019-03-25,548.597133275463,,,,,,,,,,,,,,,,,,,
2019-03-26,1597.0,,,,,,,,,,,,,,,,,,,
2019-03-27,1673.972729976916,1271.8315706253052,,,,,0.647796452295016,1.4095380306243896,0.32264745235443115,1867,,,,21,,28144350,1535545,,,
2019-03-28,1899.7852980412736,4232.25271821022,15.3915201,73.8777413,15.3929397,73.8804075,0.8017082808862476,1.5475926399230957,0.2896139621734619,6839,,,,80,,79061688,6040328,,,
2019-03-29,1949.3999125211717,5165.519053697586,15.3875455,73.8752381,15.3919309,73.8778465,0.8974234254134181,3.9583518505096436,0.22382153570652008,6926,,,,77,,79242950,6815739,,,
2019-03-30,2044.4047948457433,5911.599329352379,15.3909519,73.8753561,15.3920266,73.8770357,0.918095293355023,1.9757379293441772,0.250948041677475,8961,,,,99,,77119409,8885875,,,
2019-03-31,1990.6256334862478,3043.671601295471,15.3875455,73.8756475,15.3927178,73.8802165,0.6941998187162739,1.4900000095367432,0.24983268976211548,5732,,,,59,,76973167,7852521,,,
2019-04-01,1774.1283192383162,3105.37002658844,15.3926943,73.8797974,15.3926943,73.8797974,0.8315014017480075,1.452589750289917,0.2936893105506897,5355,,,,61,,82433864,3533572,,,
2019-04-02,2019.629972290342,6324.114368110895,15.3899669,73.8770194,15.3933707,73.8804018,0.6639167797280533,2.619999885559082,0.2515387535095215,8660,,,,102,,77121054,8431134,,,
2019-04-03,1729.9402799740324,1727.6693348884583,15.3912774,73.8773253,15.3928665,73.881721,0.6265363750437255,1.5479590892791748,0.250948041677475,3080,,,,36,,83747947,2652053,,,
2019-04-04,1781.4275105154206,2541.8752908706665,15.3897236,73.8758482,15.3918224,73.8778508,0.7721492913786416,2.3793630599975586,0.11902683228254318,4603,,,,51,,82393642,3679183,,,
2019-04-05,1839.8036613322408,2877.055624127388,15.3896376,73.8760265,15.3926665,73.8814468,0.5475459650259505,1.4103877544403076,0.25078338384628296,5882,,,,61,,81390159,4843740,,,
2019-04-06,2017.4655954518564,5005.999130725861,15.3879153,73.8759498,15.3918929,73.8772498,0.7484239810849752,1.559999942779541,0.23398412764072418,9234,,,,112,,77755968,8387957,,,
2019-04-07,2020.8968722386062,2543.8297548294067,15.3884746,73.7484716,15.5652784,73.8799955,0.6249299369731401,1.441231369972229,0.250948041677475,4642,,,,53,,64099594,8456406,,,
2019-04-08,2090.456102919815,6007.35822558403,15.3897236,73.8756907,15.3932374,73.881721,0.6495195997474176,1.803781509399414,0.15543337166309357,10192,,,,119,,76525293,9844057,,,
2019-04-09,1925.6528005953323,3535.808430671692,15.391178,73.8767351,15.3927367,73.8806915,0.6242693310900143,1.5131182670593262,0.025932738557457924,6367,,,,78,,79630123,6556363,,,
2019-04-10,1928.058315853733,5876.038268089294,15.3895895,73.8760581,15.3926663,73.8813196,0.7044990797850007,1.5792373418807983,0.2426990419626236,9011,,,,98,,79400503,6604354,,,
2019-04-11,1790.6251211885813,3139.1815490722656,15.3897571,73.8759996,15.3922279,73.8805917,0.6285270745202615,1.5456660985946655,0.1313103884458542,4886,,,,57,,82339187,3862669,,,
2019-04-12,1915.75132868444,5005.348522633314,15.3898424,73.8751411,15.3926666,73.8814483,0.8730270781413699,1.715956687927246,0.23784375190734863,8628,,,,92,,79822538,6358840,,,
2019-04-13,1829.801826743636,3960.17089343071,15.3898562,73.8759497,15.392623,73.8800342,0.7370366786046164,1.9908658266067505,0.2581852376461029,6482,,,,70,,81546239,4644214,,,
2019-04-14,2049.8909552679124,4796.086210846901,15.389722,73.8760997,15.3928786,73.880327,0.950951320264277,1.8899999856948853,0.2607291042804718,7858,,,,81,,76535603,9034817,,,
2019-04-15,1880.5399216046571,4298.64732503891,15.3897288,73.8762849,15.3928616,73.8801512,0.7430598474692882,4.528078079223633,0.250948041677475,7474,,,,81,,80381609,5656396,,,
2019-04-16,1994.9595935291507,4475.540691614151,15.3898698,73.8761801,15.392882,73.8840929,0.6098030945583373,1.7363725900650024,0.03759740665555,8084,,,,86,,77560727,7938978,,,
2019-04-17,1699.5028584249667,923.3627042770386,,,,,0.5427665454575563,1.266813039779663,0.134358748793602,2056,,,,20,,84355149,2044851,,,
2019-04-18,1765.6187676502184,2876.7730956971645,15.3898468,73.8759267,15.3923114,73.8788438,2.0862136512630323,4.0299859046936035,0.1572224199771881,4029,,,,37,,81174954,3274022,,,
2019-04-19,1738.0960082068314,1856.4103939533234,15.3896623,73.8760576,15.39082,73.8764431,0.8939736971109079,1.4338252544403076,0.24875406920909882,3385,,,,41,,81578646,2814756,,,
2019-04-20,1871.3254494386485,4327.581239938736,15.3901279,73.8768448,15.3924294,73.880659,0.7845154699202568,1.3763381242752075,0.25629284977912903,6749,,,,77,,80811370,5472574,,,
2019-04-21,1799.206859647486,2774.9468318223953,,,,,0.6399836984836554,1.8710967302322388,0.28667566180229187,5161,,,,57,,80857900,4033868,,,
2019-04-22,1887.1480707145442,4061.39005702734,15.3907356,73.8761096,15.3928414,73.8803941,0.780864709055218,1.4190174341201782,0.24877850711345673,6462,,,,73,,74146542,5788224,,,
2019-04-23,1689.066096227396,1586.2718578279018,,,,,0.6417941173292866,1.2849302291870117,0.29808753728866577,2775,,,,27,,84458368,1836646,,,
2019-04-24,1863.9846550103384,4357.115547195077,15.3896098,73.8755592,15.3927461,73.8801156,0.9335242275119957,3.339385986328125,0.26654544472694397,6665,,,,73,,80058506,5326134,,,
2019-04-25,1927.577103192393,3623.3397159576416,15.3897683,73.8760715,15.3926196,73.8809073,0.8766898562764989,1.559365153312683,0.26426148414611816,6129,,,,71,,79742121,6594033,,,
2019-04-26,1787.746299904692,3706.7149515151978,15.3879764,73.8747833,15.3912196,73.8784763,0.8847661391959011,1.5943375825881958,0.2573033571243286,7067,,,,77,,79089391,3805240,,,
2019-04-27,1816.396690382584,4288.3190014362335,15.3901164,73.8768546,15.3926663,73.8799124,0.8553889864071876,2.4737679958343506,0.320512592792511,7353,,,,85,,81893247,4367080,,,
2019-04-28,1888.5944206558538,4727.439435020089,15.3898769,73.8764127,15.3935885,73.8804359,0.7789748383800393,1.4136511087417603,0.26998910307884216,8450,,,,94,,80070105,5817077,,,
2019-04-29,1698.9073141801382,1707.0769128799438,15.390206,73.8759882,15.3919167,73.876496,0.7921021323153333,1.3268380165100098,0.26289793848991394,2966,,,,32,,84107545,2032974,,,
2019-04-30,1783.8000530313943,3013.833185195923,15.3906453,73.8767671,15.392377,73.8783619,0.7845587265522056,1.3914343118667603,0.2748478353023529,6157,,,,72,,82174991,3726513,,,
2019-05-01,1872.4641640548723,4994.410353183746,15.3897496,73.8760103,15.3925021,73.8801422,0.7645550319759808,1.3418974876403809,0.35890913009643555,8606,,,,98,,80294494,5495292,,,
2019-05-02,1816.9766875999344,3943.6388804912567,15.3897443,73.8759523,15.3929464,73.879806,0.6418680225787776,1.8549401760101318,0.2543773651123047,7470,,,,81,,81664276,4367367,,,
2019-05-03,1796.8957221369922,3913.151342868805,15.3898604,73.8762072,15.3926761,73.8831196,0.9688519171646798,1.4227474927902222,0.3371974229812622,6401,,,,76,,81708618,3987764,,,
2019-05-04,1717.9521122175217,2106.4476593136787,15.3885251,73.8750693,15.3913603,73.8789267,0.7590279957464271,1.425648808479309,0.35872882604599,4072,,,,47,,83866341,2412899,,,
2019-05-05,1735.2845669329877,2194.4426483511925,15.3899217,73.8760374,15.3913417,73.8774009,0.6478190932593028,1.3445088863372803,0.28679776191711426,4048,,,,49,,83593116,2758667,,,
2019-05-06,1792.5216572207494,3398.8406817913055,15.3897987,73.8758518,15.3908281,73.8763539,0.7491272972878728,1.3808635473251343,0.2625868320465088,6108,,,,66,,82123468,3900502,,,
2019-05-07,1791.0792311282153,3224.6859424114227,15.3699222,73.8777413,15.3917059,73.9339076,0.5998458554501666,1.3425233364105225,0.2513393759727478,5881,,,,70,,82245576,3871727,,,
2019-05-08,1843.856545309827,3367.3711955547333,,,,,0.6211186687792236,1.342550277709961,0.250948041677475,5564,,,,60,,80167967,4924594,,,
2019-05-09,1888.0292956151034,4720.896193623543,15.3892806,73.8768203,15.3929246,73.8838865,0.9220476705049071,5.369999885559082,0.3172660171985626,7996,,,,96,,79989565,5805803,,,
2019-05-10,1782.1901049996814,2322.0419870615005,,,,,0.6565259868685549,1.2752562761306763,0.2987476587295532,4940,,,,69,,75703129,3694397,,,
2019-05-11,1601.5653373631087,11.47191047668457,,,,,0.37283390760421753,0.37283390760421753,0.37283390760421753,125,,,,,,85086561,91076,,,
2019-05-12,1596.9999332051923,,,,,,,,,1,,,,,,79498522,,,,
2019-05-13,1597.000054460159,,,,,,,,,2,,,,,,83020307,,,,
2019-05-14,1597.0001220703125,,,,,,,,,1,,,,,,86400000,,,,
2019-05-15,1596.9999360286758,,,,,,,,,8,,,,,,85086467,,,,
2019-05-16,1596.9999389648438,,,,,,,,,1,,,,,,86400000,,,,
2019-05-17,1138.8992451491886,,,,,,,,,51,,,,,,61616092,,,,
2019-06-02,970.1684333586524,,,,,,,,,,,,,,,,,,,
2019-06-03,1596.9999670298025,,,,,,,,,,,,,,,,,,,
2019-06-04,1696.9454235633875,463.42969584465027,,,,,0.7143645758047874,1.4271399974822998,0.37837690114974976,1862,,,,44,1176606,49135008,732466,,,
2019-06-05,2034.0528117466656,9055.868589282036,25.5756368,91.8732763,25.6838239,91.8908944,1.074937542392578,2.047211170196533,0.2522426247596741,15229,,,,171,,74049786,8717227,,,
2019-06-06,1812.671770360225,3314.9768627882004,,,,,0.8163939850476599,1.700529932975769,0.2920672297477722,7929,,,,95,,80342856,4301393,,,
2019-06-07,1860.6815081113457,4028.7274011448026,25.6698196,91.9113288,25.6720559,91.9129938,0.7049292699418217,1.4632774591445923,0.29277029633522034,7712,,,,92,462891,79926737,4764005,,,
2019-06-08,1632.933098044229,482.9049346446991,,,,,0.8460159977301882,1.9366893768310547,0.3613818883895874,2470,,,,22,,85688074,711926,,,
2019-06-09,1836.1396680956875,4203.116955757141,25.6794507,91.8880244,25.6842832,91.8909919,1.8184719234584148,5.989999771118164,0.25201910734176636,6782,,,,76,,81509695,4770649,,,
2019-06-10,1986.7974828904833,7838.153834819794,25.6719234,91.8867495,25.6844769,91.9128649,1.02169248874075,2.5638341903686523,0.2634923458099365,11314,,,,128,427719,78676452,7192897,,,
2019-06-11,1807.2017786129313,2320.43652677536,25.6829109,91.8925388,25.6829109,91.8925388,1.0658718124765836,3.380000114440918,0.3263819217681885,4277,,,,69,1280292,81305056,2816166,,,
2019-06-12,1884.534973787438,5331.159666180611,25.6698105,91.8899543,25.6838572,91.9122686,0.958826599981126,2.080514430999756,0.2923318147659302,9766,,,,110,,77049169,5736098,,,
2019-06-13,1810.5995752833255,3163.0716495513916,25.6831507,91.8900401,25.6839716,91.8918057,0.8066153909147413,1.4949952363967896,0.26026105880737305,6213,,,,61,,82138857,4261143,,,
2019-06-14,1766.212882548466,2845.6040357351303,25.6697293,91.9112763,25.672057,91.9127437,1.08134514539891,7.96999979019165,0.043343253433704376,6248,,,,76,,80411065,3375667,,,
2019-06-15,1833.3084325495247,4599.357046484947,25.5782851,91.8731484,25.5784042,91.8731889,1.3911842090926114,10.989999771118164,0.35878631472587585,13154,,,,167,,64455831,4691285,,,
2019-06-16,2323.503435995026,1812.8383289575577,,,,,0.8388599413090738,2.363311290740967,0.248538076877594,4710,,,,240,10804294,56544357,2910541,,,
2019-06-17,1965.9816954562461,4798.977153150365,25.5699976,91.8722557,25.5816957,91.8832916,1.1096587712743076,14.630000114440918,0.2579190135002136,10718,,,,150,842041,72957641,6422156,,,
2019-06-18,1835.0275594060138,3873.1324416399,,,,,0.8736413891374096,1.5253134965896606,0.250948041677475,7992,,,,97,,79682943,4748462,,,
2019-06-19,1660.3639821363927,728.8463356494904,,,,,0.9421692964168135,2.319999933242798,0.5034602284431458,2210,,,,28,,84957086,1264063,,,
2019-06-20,1789.332317927503,3188.214102625847,25.6701033,91.9112334,25.6720749,91.912469,0.9745752023458472,1.9099583625793457,0.28709861636161804,7360,,,,88,,80424373,3836881,,,
2019-06-21,1710.548138535541,2191.7002905607224,25.6734015,91.9131846,25.6734015,91.9131846,0.9373231227722401,2.188629627227783,0.26683172583580017,5365,,,,65,,82853461,2265199,,,
2019-06-22,1786.8978069140965,3216.5553829669952,,,,,0.8125564604016162,1.5819807052612305,0.2699999511241913,5115,,,,57,,82611685,3788315,,,
2019-06-23,1768.8729614022802,2928.992752790451,,,,,0.6504197691195288,1.3332626819610596,0.250948041677475,4985,,,,56,,82971268,3428732,,,
2019-06-24,1927.087502511142,2695.9757840633392,,,,,1.024444248838147,1.6519874334335327,0.2819993197917938,4744,,,,116,3013226,80032964,3353810,,,
2019-06-25,1679.3648886402152,514.9234765768051,,,,,0.8558697363730613,1.373883843421936,0.250056654214859,2609,,,,30,,84756884,1643116,,,
2019-06-26,1867.7152814338003,3404.629685521126,25.6836695,91.8888258,25.6839686,91.889029,1.0639729377412357,2.759999990463257,0.23958539962768555,6384,,,,95,1421773,79561567,3862604,,,
2019-06-27,1703.388197888866,968.1369750499725,,,,,1.1786035239767654,1.4827271699905396,0.3229278028011322,3324,,,,38,,83025752,2122363,,,
2019-06-28,1734.3833455233876,2351.2119089365005,25.6697147,91.9116512,25.6722828,91.9121863,0.8021758755637792,1.4964309930801392,0.27020636200904846,6930,,,,90,,81834002,2740690,,,
2019-06-29,2390.6993536409154,15049.066422343254,25.4487592,91.8819845,25.5762867,91.9187342,1.4392352615897435,14.486298561096191,0.250948041677475,21332,,,,278,1196398,62535580,14377917,,,
2019-06-30,2325.0452460803763,12594.377122282982,25.6618804,91.884401,25.6791637,91.8982593,1.0629131504787301,2.549999952316284,0.24733109772205353,19897,,,,220,,71876416,14523584,,,
2019-07-01,1712.209303251732,1872.6747587919235,25.6696199,91.9122823,25.6708385,91.9129938,1.09765041474269,1.892451524734497,0.39040935039520264,5361,,,,75,600791,82914765,1654264,,,
2019-07-02,1625.2197356069576,292.1554503440857,,,,,0.9974786889735928,1.415818214416504,0.45791053771972656,1812,,,,19,,85837037,562963,,,
2019-07-03,1764.533370197586,1015.7274361848831,,,,,1.2612779442118203,1.733769178390503,0.2748478353023529,2391,,,,53,1523160,81533185,1709272,,,
2019-07-04,1805.6705657655093,3343.6106165647507,,,,,0.9905408243156502,2.1107897758483887,0.30383673310279846,6447,,,,77,,80548731,4162813,,,
2019-07-05,1616.9318407760063,159.03759396076202,,,,,1.0675303226954773,1.5299999713897705,0.39210519194602966,861,,,,8,,86002374,397626,,,
2019-07-06,2203.9542820688753,10802.601562708616,25.444273,91.2442128,25.4941072,91.2788662,3.283390980576012,18.719999313354492,0.13796411454677582,18207,,,,214,431058,45264246,11646147,,,
2019-07-07,1858.3397303737315,4903.751166820526,25.6788785,91.8979201,25.6790961,91.8980441,0.9992582228940307,2.7899999618530273,0.25137555599212646,9397,,,,107,,81193195,5206805,,,
2019-07-08,1742.303687588274,2361.7570635415614,25.6695589,91.9111571,25.6734767,91.9131751,1.0679045159195866,2.9200000762939453,0.35214662551879883,4768,,,,55,,81020799,2897865,,,
2019-07-09,1711.3487886565456,1845.337980747223,25.6734813,91.9130405,25.6734813,91.9130405,0.9114240622659862,2.930000066757202,0.2834552824497223,5453,,,,64,,82054970,2136126,60062,,
2019-07-10,1698.4911940398129,1371.20900452137,,,,,1.3309357582738899,3.569999933242798,0.3109256327152252,4099,,,,53,,81489163,2024670,,,
2019-07-11,1760.0189229265684,3098.903809785843,25.6627077,91.8972886,25.6724704,91.9132466,1.1621290829394684,4.190000057220459,0.3198454678058624,6769,,,,84,,81647462,3252098,,,
2019-07-12,1947.2078221835843,5359.342557787895,26.1366839,91.7485404,26.1815321,91.8000499,1.8100180721882269,15.220000267028809,0.1549961268901825,15737,,,,213,,72029282,6843598,60077,,
2019-07-13,1773.602499450758,2308.466199606657,12.926803,80.1203727,26.1052999,91.5882419,14.597253986714946,97.61000061035156,0.1261129081249237,7075,,,,85,,76570503,3523082,,,
2019-07-14,1601.357144291958,30.113764762878418,,,,,2.0900978125195753,26.6299991607666,0.645795464515686,858,,,,5,,72736473,86923,,,
2019-07-15,1601.9864269655568,44.958478927612305,,,,,0.4565621136065431,1.3057396411895752,0.3106975555419922,623,,,,6,,86300524,99476,,,
2019-07-16,1740.813120130914,1254.120289683342,,,,,0.7019978886163415,1.2482984066009521,0.26289793848991394,3249,,,,41,,79474900,2868962,,,
2019-07-17,1614.7842620211663,140.37554168701172,,,,,0.6735791199197066,1.3849372863769531,0.3562379479408264,981,,,,9,,86045218,354782,,,
2019-07-18,1623.8356013348134,235.78620290756226,,,,,0.8954115242396277,1.2079758644104004,0.5606856942176819,1517,,,,10,,85423859,535352,,,
2019-07-19,1874.3308405426937,4156.73577439785,,,,,1.865091060561668,17.229999542236328,0.25906696915626526,6629,,,,85,,57849140,5529593,,,
2019-07-20,1617.502532095798,129.05899381637573,,,,,0.9450496802348483,3.450000047683716,0.2784541845321655,912,,,,7,,85323511,409011,,,
2019-07-21,1616.2304789619106,65.96348571777344,,,,,0.6423319763067846,0.8890916109085083,0.3934442400932312,1080,,,,11,,86016365,383635,,,
2019-07-22,1624.1829464579328,339.27289152145386,11.0215815,77.1201658,11.0269415,77.1244218,0.8735002920933956,2.009787082672119,0.3381916284561157,1842,,,,22,,85857720,542280,,,
2019-07-23,1623.7000914354417,126.19101548194885,,,,,0.7235362397483591,0.8815010786056519,0.6604191660881042,733,,,,9,,85867351,532649,,,
2019-07-24,1726.8852554270618,815.4910823106766,,,,,0.7563924644686164,1.4504809379577637,0.28679776191711426,2335,,,,23,,78983580,2591109,,,
2019-07-25,1666.1621267181163,1142.3409144878387,,,,,0.4577000189767811,1.6424006223678589,0.271565318107605,2570,,,,30,,75977600,1379731,,,
2019-07-26,1655.6311069265398,517.8951488733292,,,,,1.1002581298176792,12.079999923706055,0.35849717259407043,2429,,,,37,,82960063,1169645,,,
2019-07-27,1624.5866557598665,86.70707631111145,,,,,0.7393178210022434,0.8787892460823059,0.49295029044151306,658,,,,5,,85576594,550333,,,
2019-07-28,1729.1899566677803,1265.7153861522675,,,,,0.7002356073584923,1.358206033706665,0.25140056014060974,2995,,,,35,,74035009,2637087,,,
2019-07-29,1680.9349658330038,932.9776730537415,,,,,3.135764236031765,27.829999923706055,0.2650635540485382,2592,,,,29,,55022181,1674439,,,
2019-07-30,2009.0723622403527,7602.611040353775,15.3892529,73.8745413,15.3928019,73.880165,2.4842247624764493,25.81999969482422,0.24244828522205353,14149,,,,152,,64430304,8219452,,,
2019-07-31,1912.0481614658686,5730.573189377785,15.3858984,73.8473129,15.3923839,73.878715,0.8292968822185639,1.6492934226989746,0.24660241603851318,11861,,,,144,,79467929,6279901,,,
2019-08-01,2265.8264487858864,15750.507358193398,15.3670344,73.8473301,15.3926224,73.8802551,1.005759769663278,4.552511692047119,0.24853086471557617,19731,,,,227,470887,71504154,12836092,,,
2019-08-02,1930.5029167400705,5471.333869099617,15.38928,73.8759772,15.3935064,73.8838718,0.9136251880959791,1.512649416923523,0.10586919635534286,10317,,,,118,,79397280,6653128,,,
2019-08-03,1869.0768228072127,5043.612083531916,15.3907536,73.8755585,15.3926136,73.8806472,0.7789628246717387,1.6135871410369873,0.26289793848991394,7937,,,,90,,80972280,5427720,,,
2019-08-04,1754.9777271913852,4250.271671766415,15.3836257,73.8670138,15.3918288,73.8779642,0.7806539663163805,3.4600000381469727,0.26806098222732544,6753,,,,66,,83185442,3151535,,,
2019-08-05,1824.0100284702419,4430.521813403815,15.3897279,73.8761945,15.3934198,73.8800237,0.7928630416894236,1.5633336305618286,0.2510439157485962,6479,,,,70,,81871326,4528674,,,
2019-08-06,1994.5444212336754,7994.094571113586,,,,,0.816832067184493,3.858896017074585,0.24806077778339386,11209,,,,122,,78469298,7930702,,,
2019-08-07,1829.101479349187,3994.8535503298044,,,,,0.8747802750497291,4.041188716888428,0.251233845949173,6413,,,,68,,81769757,4630243,,,
2019-08-08,2061.254894978443,8824.794654842466,15.3892838,73.8745766,15.3936025,73.8838689,0.8721629132008759,2.735383987426758,0.24709033966064453,14002,,,,155,,77140401,9259599,,,
2019-08-09,1879.0701035401562,3607.326390657574,15.3912468,73.8766103,15.3918513,73.8804929,0.974720872800965,2.9201557636260986,0.28679776191711426,7132,,,,84,,80772922,5627078,,,
2019-08-10,2070.552165755411,7964.357146143913,15.3848251,73.8219581,15.3926937,73.8802931,1.0237986427340835,1.6400924921035767,0.24841567873954773,12029,,,,139,,77116356,9283644,,,
2019-08-11,1757.3527347709621,2624.060213275254,15.3899113,73.8761515,15.3917256,73.8783746,0.7668146979072852,3.726341724395752,0.31667405366897583,4836,,,,53,,83073819,3190496,,,
2019-08-12,2089.0972399669217,3957.6433136463165,15.388186,73.8334545,15.4988803,73.8859231,1.5201586267520435,10.899999618530273,0.2942807376384735,8662,,,,172,4454148,74933974,4682635,154025,,
2019-08-13,1909.7512068782905,5887.3819699287415,15.3896969,73.8760355,15.3931879,73.8838689,0.9686544361915834,3.2100000381469727,0.2904345393180847,9563,,,,106,,80073150,6239142,,,
2019-08-14,1876.691181778959,5853.782822370529,15.3896858,73.8760036,15.39291,73.8838345,0.855934004471714,1.6449507474899292,0.250948041677475,9478,,,,102,,80823250,5576750,,,
2019-08-15,1643.3636945246024,348.0324635505676,,,,,0.8904507235127921,1.492583990097046,0.24886535108089447,1361,,,,16,,85475080,924920,,,
2019-08-16,1869.0295808737608,5321.52063536644,15.3897023,73.8760768,15.3921011,73.8806813,0.8693325612718082,3.772352933883667,0.2756853699684143,8229,,,,91,,80932344,5404204,,,
2019-08-17,2098.4077162031563,9428.800001502037,,,,,0.9156628548810037,1.8563954830169678,0.26026278734207153,14852,,,,157,,76035662,10002689,,,
2019-08-18,1978.174198738755,7765.732638597488,,,,,0.9561587653844003,2.997908115386963,0.25928735733032227,12092,,,,135,,78553669,7604130,,,
2019-08-19,1853.1694165186316,5190.5247139930725,,,,,0.853444565826649,1.6673721075057983,0.27983981370925903,7640,,,,86,,81290477,5109523,,,
2019-08-20,1894.9297740873783,6348.934199810028,,,,,0.9775116799191161,4.006231784820557,0.253743439912796,9227,,,,100,,80456536,5943464,,,
2019-08-21,2113.3774258913177,9030.698276162148,15.3896464,73.8762733,15.3896464,73.8762733,0.8634654247673,1.5613899230957031,0.24949505925178528,14109,,,,144,,76005263,10301322,,,
2019-08-22,1990.9328163655969,6964.531432032585,15.3897158,73.8760664,15.3929138,73.8838302,1.0189437135421355,2.3717613220214844,0.25329089164733887,11720,,,,137,,78286786,7858650,,,
2019-08-23,1988.1018227788911,6705.362705394626,15.389669,73.8753934,15.3935234,73.880589,0.8939433769002464,5.880000114440918,0.25232216715812683,10809,,,,119,,78567761,7802176,,,
2019-08-24,2251.9924110544703,10230.058958438225,15.3827531,73.734614,15.6054874,73.9284397,2.0352294185643314,20.700000762939453,0.24806490540504456,19545,,,,225,,57200637,12614053,185391,,
2019-08-25,1892.2032089039146,5490.2165994644165,15.3853073,73.8062128,15.3979706,73.876785,1.3691577157614325,10.800000190734863,0.27608293294906616,9823,,,,114,,77252299,5889070,,,
2019-08-26,1885.1355569143022,4969.58530330658,15.3894548,73.8758485,15.3930671,73.8804599,0.9977634672383048,4.940000057220459,0.2899642288684845,8949,,,,103,,80650179,5748081,,,
2019-08-27,1836.2439313424738,5087.022609949112,15.3896452,73.8759741,15.392542,73.8808906,0.9419297577146719,2.9100000858306885,0.11548884958028793,7822,,,,80,,81627509,4772491,,,
2019-08-28,1881.1216744946073,5159.478258609772,15.3894147,73.8777122,15.3926532,73.8801059,0.8761158322990111,2.0999889373779297,0.2769742012023926,8529,,,,95,,80620193,5663152,,,
2019-08-29,1922.7388167607614,5564.78488910757,15.3896066,73.8761432,15.392994,73.8811777,1.0285553410950747,2.0399999618530273,0.11406181007623672,10046,,,,110,,79792674,6498236,,,
2019-08-30,1823.8200017217262,4380.746102631092,15.3896,73.8758672,15.3935155,73.8802352,0.91061559268695,2.7262027263641357,0.3525555729866028,7487,,,,82,,81811638,4524858,,,
